"lon","lat","id.sample"
-23.75,72.25,"51112"
-23.25,72.25,"51112"
-22.75,72.25,"51112"
-22.25,72.25,"51112"
-21.75,72.25,"51112"
51.25,72.25,"81108"
51.75,72.25,"81108"
52.25,72.25,"81108"
52.75,72.25,"81108"
53.25,72.25,"81108"
53.75,72.25,"81108"
54.25,72.25,"81108"
54.75,72.25,"81108"
55.25,72.25,"81108"
68.75,72.25,"81114"
69.25,72.25,"81114"
69.75,72.25,"81114"
70.25,72.25,"81114"
70.75,72.25,"81114"
71.25,72.25,"81114"
71.75,72.25,"81114"
72.25,72.25,"81114"
72.75,72.25,"81114"
74.75,72.25,"81114.267"
75.25,72.25,"81114.268"
75.75,72.25,"81114.268"
76.25,72.25,"81114.268"
76.75,72.25,"81114.268"
77.25,72.25,"81114"
77.75,72.25,"81114"
78.25,72.25,"81114.268"
78.75,72.25,"81114.268"
79.25,72.25,"81114.268"
79.75,72.25,"81114.268"
80.25,72.25,"81114.269"
80.75,72.25,"81114.269"
81.25,72.25,"81111.269"
81.75,72.25,"81111.269"
82.25,72.25,"81111.269"
82.75,72.25,"81111.269"
83.25,72.25,"81111.269"
83.75,72.25,"81111.269"
84.25,72.25,"81111.269"
84.75,72.25,"81111.269"
85.25,72.25,"81111.27"
85.75,72.25,"81111.27"
86.25,72.25,"81111.27"
86.75,72.25,"81111.27"
87.25,72.25,"81111.27"
87.75,72.25,"81111.27"
88.25,72.25,"81111.27"
88.75,72.25,"81111.27"
89.25,72.25,"81111.27"
89.75,72.25,"81111.27"
90.25,72.25,"81111.271"
90.75,72.25,"81111.271"
91.25,72.25,"81111.271"
91.75,72.25,"81111.271"
92.25,72.25,"81111.271"
92.75,72.25,"81111.271"
93.25,72.25,"81111.271"
93.75,72.25,"81111.271"
94.25,72.25,"81111.271"
94.75,72.25,"81111.271"
95.25,72.25,"81111.272"
95.75,72.25,"81111.272"
96.25,72.25,"81111.272"
96.75,72.25,"81111.272"
97.25,72.25,"81111.272"
97.75,72.25,"81111.272"
98.25,72.25,"81111.272"
98.75,72.25,"81111.272"
99.25,72.25,"81111.272"
99.75,72.25,"81111.272"
100.25,72.25,"81111.273"
100.75,72.25,"81111.273"
101.25,72.25,"81111.273"
101.75,72.25,"81111.273"
102.25,72.25,"81111.273"
102.75,72.25,"81111.273"
103.25,72.25,"81111.273"
103.75,72.25,"81111.273"
104.25,72.25,"81111.273"
104.75,72.25,"81111.273"
105.25,72.25,"81111.274"
105.75,72.25,"81111.274"
106.25,72.25,"81111.274"
106.75,72.25,"81111.274"
107.25,72.25,"81111.274"
107.75,72.25,"81111.274"
108.25,72.25,"81111.274"
108.75,72.25,"81111.274"
109.25,72.25,"81111.274"
109.75,72.25,"81111.274"
110.25,72.25,"81111.275"
110.75,72.25,"81111.275"
111.25,72.25,"81111.275"
111.75,72.25,"81111.275"
112.25,72.25,"81111.275"
112.75,72.25,"81111.275"
113.25,72.25,"81111.275"
113.75,72.25,"81111.275"
114.25,72.25,"81111.275"
114.75,72.25,"81111.275"
115.25,72.25,"81111.276"
115.75,72.25,"81111.276"
116.25,72.25,"81111.276"
116.75,72.25,"81111.276"
117.25,72.25,"81111.276"
117.75,72.25,"81111.276"
118.25,72.25,"81111.276"
118.75,72.25,"81111.276"
119.25,72.25,"81111.276"
119.75,72.25,"81111.276"
120.25,72.25,"81111.277"
120.75,72.25,"81111.277"
121.25,72.25,"81111.277"
121.75,72.25,"81111.277"
122.25,72.25,"81111.277"
122.75,72.25,"81111.277"
123.25,72.25,"81111.277"
123.75,72.25,"81111.277"
124.25,72.25,"81111.277"
124.75,72.25,"81111.277"
125.25,72.25,"81111.278"
125.75,72.25,"81111.278"
126.25,72.25,"81111.278"
126.75,72.25,"81111.278"
127.25,72.25,"81111.278"
127.75,72.25,"81111.278"
128.25,72.25,"81111"
128.75,72.25,"81111"
129.25,72.25,"81111"
139.25,72.25,"81107"
139.75,72.25,"81107"
140.25,72.25,"81107"
140.75,72.25,"81107"
141.25,72.25,"81107"
141.75,72.25,"81107"
142.25,72.25,"81107"
142.75,72.25,"81107"
143.25,72.25,"81107"
143.75,72.25,"81107"
144.25,72.25,"81107"
144.75,72.25,"81107"
145.25,72.25,"81107"
145.75,72.25,"81107"
146.25,72.25,"81107"
146.75,72.25,"81107"
147.25,72.25,"81107"
147.75,72.25,"81107"
148.25,72.25,"81107"
148.75,72.25,"81107"
149.25,72.25,"81107"
149.75,72.25,"81107"
-179.75,71.75,"81113"
-179.25,71.75,"81113"
-178.75,71.75,"81113"
-178.25,71.75,"81113"
-125.75,71.75,"51103"
-125.25,71.75,"51115"
-124.75,71.75,"51115"
-124.25,71.75,"51103"
-123.75,71.75,"51115"
-123.25,71.75,"51115"
-122.75,71.75,"51115"
-122.25,71.75,"51115"
-121.75,71.75,"51115"
-121.25,71.75,"51115"
-120.75,71.75,"51115"
-120.25,71.75,"51115"
-119.25,71.75,"51115"
-118.75,71.75,"51115"
-118.25,71.75,"51115"
-117.75,71.75,"51115"
-117.25,71.75,"51115"
-116.75,71.75,"51115"
-116.25,71.75,"51115"
-115.75,71.75,"51115"
-115.25,71.75,"51115"
-114.75,71.75,"51115"
-114.25,71.75,"51115"
-113.75,71.75,"51115"
-113.25,71.75,"51115"
-112.75,71.75,"51115"
-112.25,71.75,"51115"
-111.75,71.75,"51115"
-111.25,71.75,"51115"
-110.75,71.75,"51115"
-110.25,71.75,"51115"
-109.75,71.75,"51115"
-109.25,71.75,"51115"
-108.75,71.75,"51115"
-108.25,71.75,"51115"
-107.75,71.75,"51115"
-107.25,71.75,"51115"
-106.75,71.75,"51115"
-106.25,71.75,"51115"
-105.75,71.75,"51115"
-105.25,71.75,"51115"
-104.75,71.75,"51115"
-104.25,71.75,"51115"
-100.25,71.75,"51115"
-99.75,71.75,"51115"
-99.25,71.75,"51115"
-98.75,71.75,"51115"
-98.25,71.75,"51115"
-97.75,71.75,"51115"
-97.25,71.75,"51115"
-96.75,71.75,"51115"
-96.25,71.75,"51115"
-95.75,71.75,"51115.233"
-95.25,71.75,"51115.233"
-94.75,71.75,"51115.234"
-94.25,71.75,"51115.234"
-93.75,71.75,"51115.234"
-93.25,71.75,"51115.234"
-90.25,71.75,"51115"
-89.75,71.75,"51115"
-89.25,71.75,"51110"
-88.75,71.75,"51110"
-88.25,71.75,"51110"
-87.75,71.75,"51110"
-87.25,71.75,"51110"
-86.75,71.75,"51110"
-86.25,71.75,"51110"
-85.75,71.75,"51115.235"
-85.25,71.75,"51115.235"
-84.75,71.75,"51115.236"
-84.25,71.75,"51115.236"
-83.75,71.75,"51115.236"
-83.25,71.75,"51115.236"
-82.75,71.75,"51115.236"
-82.25,71.75,"51115.236"
-81.75,71.75,"51115.236"
-81.25,71.75,"51115.236"
-80.75,71.75,"51110"
-80.25,71.75,"51110"
-79.75,71.75,"51110"
-79.25,71.75,"51110"
-78.75,71.75,"51110"
-78.25,71.75,"51110"
-77.75,71.75,"51110"
-77.25,71.75,"51110"
-76.75,71.75,"51110"
-76.25,71.75,"51110"
-75.75,71.75,"51109"
-75.25,71.75,"51109"
-74.75,71.75,"51109"
-74.25,71.75,"51109"
-73.75,71.75,"51109"
-73.25,71.75,"51109"
-72.75,71.75,"51109"
-72.25,71.75,"51109"
-71.75,71.75,"51105"
-55.75,71.75,"51113"
-55.25,71.75,"51113"
-54.75,71.75,"51113"
-54.25,71.75,"51113"
-53.75,71.75,"51113"
-53.25,71.75,"51113"
-52.75,71.75,"51113"
-52.25,71.75,"51113"
-51.75,71.75,"51113"
-51.25,71.75,"-9999.242"
-50.75,71.75,"-9999.242"
-50.25,71.75,"-9999.242"
-49.75,71.75,"-9999.243"
-49.25,71.75,"-9999.243"
-48.75,71.75,"-9999.243"
-48.25,71.75,"-9999.243"
-47.75,71.75,"-9999.243"
-47.25,71.75,"-9999.243"
-46.75,71.75,"-9999.243"
-46.25,71.75,"-9999.243"
-45.75,71.75,"-9999.243"
-45.25,71.75,"-9999.243"
-44.75,71.75,"-9999.244"
-44.25,71.75,"-9999.244"
-43.75,71.75,"-9999.244"
-43.25,71.75,"-9999.244"
-42.75,71.75,"-9999.244"
-42.25,71.75,"-9999.244"
-41.75,71.75,"-9999.244"
-41.25,71.75,"-9999.244"
-40.75,71.75,"-9999.244"
-40.25,71.75,"-9999.244"
-39.75,71.75,"-9999.245"
-39.25,71.75,"-9999.245"
-38.75,71.75,"-9999.245"
-38.25,71.75,"-9999.245"
-37.75,71.75,"-9999.245"
-37.25,71.75,"-9999.245"
-36.75,71.75,"-9999.245"
-36.25,71.75,"-9999.245"
-35.75,71.75,"-9999.245"
-35.25,71.75,"-9999.245"
-34.75,71.75,"-9999.246"
-34.25,71.75,"-9999.246"
-33.75,71.75,"-9999.246"
-33.25,71.75,"-9999.246"
-32.75,71.75,"-9999.246"
-32.25,71.75,"-9999.246"
-31.75,71.75,"-9999.246"
-31.25,71.75,"-9999.246"
-30.75,71.75,"-9999.246"
-30.25,71.75,"-9999.246"
-29.75,71.75,"-9999.247"
-29.25,71.75,"-9999.247"
-28.75,71.75,"51112"
-28.25,71.75,"51112"
-27.75,71.75,"51112"
-27.25,71.75,"51112"
-26.75,71.75,"51112"
-26.25,71.75,"51112"
-25.75,71.75,"51112"
-25.25,71.75,"51112"
-24.75,71.75,"51112"
-24.25,71.75,"51112"
-23.75,71.75,"51112"
-23.25,71.75,"51112"
-22.75,71.75,"51112"
-22.25,71.75,"51112"
-21.75,71.75,"51112"
51.25,71.75,"81108"
51.75,71.75,"81108"
52.25,71.75,"81108"
52.75,71.75,"81108"
53.25,71.75,"81108"
53.75,71.75,"81108"
54.25,71.75,"81108"
54.75,71.75,"81108"
55.25,71.75,"81108"
55.75,71.75,"81108"
67.75,71.75,"81114"
68.25,71.75,"81114"
68.75,71.75,"81114"
69.25,71.75,"81114"
69.75,71.75,"81114"
70.25,71.75,"81114"
70.75,71.75,"81114"
71.25,71.75,"81114"
71.75,71.75,"81114"
72.25,71.75,"81114"
72.75,71.75,"81114"
73.25,71.75,"81114.267"
73.75,71.75,"81114.267"
74.25,71.75,"81114.267"
74.75,71.75,"81114.267"
75.25,71.75,"81114.268"
76.25,71.75,"81114.268"
76.75,71.75,"81114.268"
77.25,71.75,"81114.268"
77.75,71.75,"81114.268"
78.25,71.75,"81114.268"
78.75,71.75,"81114.268"
79.25,71.75,"81114.268"
79.75,71.75,"81114.268"
80.25,71.75,"81114.269"
80.75,71.75,"81114.269"
81.25,71.75,"81114.269"
81.75,71.75,"81114.269"
82.25,71.75,"81114.269"
82.75,71.75,"81114.269"
83.25,71.75,"81114.269"
83.75,71.75,"81111.269"
84.25,71.75,"81111.269"
84.75,71.75,"81111.269"
85.25,71.75,"81111.27"
85.75,71.75,"81111.27"
86.25,71.75,"81111.27"
86.75,71.75,"81111.27"
87.25,71.75,"81111.27"
87.75,71.75,"81111.27"
88.25,71.75,"81111.27"
88.75,71.75,"81111.27"
89.25,71.75,"81111.27"
89.75,71.75,"81111.27"
90.25,71.75,"81111.271"
90.75,71.75,"81111.271"
91.25,71.75,"81111.271"
91.75,71.75,"81111.271"
92.25,71.75,"81111.271"
92.75,71.75,"81111.271"
93.25,71.75,"81111.271"
93.75,71.75,"81111.271"
94.25,71.75,"81111.271"
94.75,71.75,"81111.271"
95.25,71.75,"81111.272"
95.75,71.75,"81111.272"
96.25,71.75,"81111.272"
96.75,71.75,"81111.272"
97.25,71.75,"81111.272"
97.75,71.75,"81111.272"
98.25,71.75,"81111.272"
98.75,71.75,"81111.272"
99.25,71.75,"81111.272"
99.75,71.75,"81111.272"
100.25,71.75,"81111.273"
100.75,71.75,"81111.273"
101.25,71.75,"81111.273"
101.75,71.75,"81111.273"
102.25,71.75,"81111.273"
102.75,71.75,"81111.273"
103.25,71.75,"81111.273"
103.75,71.75,"81111.273"
104.25,71.75,"81111.273"
104.75,71.75,"81111.273"
105.25,71.75,"81111.274"
105.75,71.75,"81111.274"
106.25,71.75,"81111.274"
106.75,71.75,"81111.274"
107.25,71.75,"81111.274"
107.75,71.75,"81111.274"
108.25,71.75,"81111.274"
108.75,71.75,"81111.274"
109.25,71.75,"81111.274"
109.75,71.75,"81111.274"
110.25,71.75,"81111.275"
110.75,71.75,"81111.275"
111.25,71.75,"81111.275"
111.75,71.75,"81111.275"
112.25,71.75,"81111.275"
112.75,71.75,"81111.275"
113.25,71.75,"81111.275"
113.75,71.75,"81111.275"
114.25,71.75,"81111.275"
114.75,71.75,"81111.275"
115.25,71.75,"81111.276"
115.75,71.75,"81111.276"
116.25,71.75,"81111.276"
116.75,71.75,"81111.276"
117.25,71.75,"81111.276"
117.75,71.75,"81111.276"
118.25,71.75,"81111.276"
118.75,71.75,"81111.276"
119.25,71.75,"81111.276"
119.75,71.75,"81111.276"
120.25,71.75,"81111.277"
120.75,71.75,"81111.277"
121.25,71.75,"81111.277"
121.75,71.75,"81111.277"
122.25,71.75,"81111.277"
122.75,71.75,"81111.277"
123.25,71.75,"81111.277"
123.75,71.75,"81111.277"
124.25,71.75,"81111.277"
124.75,71.75,"81111.277"
125.25,71.75,"81111.278"
125.75,71.75,"81111.278"
126.25,71.75,"81111.278"
126.75,71.75,"81111.278"
127.25,71.75,"81111.278"
127.75,71.75,"81111.278"
128.25,71.75,"81111.278"
128.75,71.75,"81111.278"
129.25,71.75,"81111.278"
132.25,71.75,"81107"
132.75,71.75,"81107"
133.25,71.75,"81107"
135.25,71.75,"81107"
135.75,71.75,"81107"
136.25,71.75,"81107"
136.75,71.75,"81107"
137.25,71.75,"81107"
137.75,71.75,"81107"
138.25,71.75,"81107"
138.75,71.75,"81107"
139.25,71.75,"81107"
139.75,71.75,"81107"
140.25,71.75,"81107"
140.75,71.75,"81107"
141.25,71.75,"81107"
141.75,71.75,"81107"
142.25,71.75,"81107"
142.75,71.75,"81107"
143.25,71.75,"81107"
143.75,71.75,"81107"
144.25,71.75,"81107"
144.75,71.75,"81107"
145.25,71.75,"81107"
145.75,71.75,"81107"
146.25,71.75,"81107"
146.75,71.75,"81107"
147.25,71.75,"81107"
147.75,71.75,"81107"
148.25,71.75,"81107"
148.75,71.75,"81107"
149.25,71.75,"81107"
149.75,71.75,"81107"
150.25,71.75,"81107"
179.75,71.75,"81113"
-179.75,71.25,"81113"
-179.25,71.25,"81113"
-178.75,71.25,"81113"
-178.25,71.25,"81113"
-177.75,71.25,"81113"
-177.25,71.25,"81113"
-157.25,71.25,"51103"
-156.75,71.25,"51103"
-156.25,71.25,"51103"
-155.75,71.25,"51103"
-155.25,71.25,"51103"
-154.75,71.25,"51103"
-123.75,71.25,"51115"
-123.25,71.25,"51115"
-122.75,71.25,"51115"
-122.25,71.25,"51115"
-121.75,71.25,"51115"
-121.25,71.25,"51115"
-120.75,71.25,"51115"
-118.25,71.25,"51115"
-117.75,71.25,"51115"
-117.25,71.25,"51115"
-116.75,71.25,"51115"
-116.25,71.25,"51115"
-115.75,71.25,"51115"
-115.25,71.25,"51115"
-114.75,71.25,"51115"
-114.25,71.25,"51115"
-113.75,71.25,"51115"
-113.25,71.25,"51115"
-112.75,71.25,"51115"
-112.25,71.25,"51115"
-111.75,71.25,"51115"
-111.25,71.25,"51115"
-110.75,71.25,"51115"
-110.25,71.25,"51115"
-109.75,71.25,"51115"
-109.25,71.25,"51115"
-108.75,71.25,"51115"
-108.25,71.25,"51115"
-107.75,71.25,"51115"
-107.25,71.25,"51115"
-106.75,71.25,"51115"
-106.25,71.25,"51115"
-105.75,71.25,"51115"
-105.25,71.25,"51115"
-104.75,71.25,"51115"
-104.25,71.25,"51115"
-99.25,71.25,"51115"
-98.75,71.25,"51115"
-98.25,71.25,"51115"
-96.75,71.25,"51115"
-96.25,71.25,"51115.233"
-95.75,71.25,"51115.233"
-95.25,71.25,"51115.233"
-94.75,71.25,"51115.234"
-94.25,71.25,"51115.234"
-93.75,71.25,"51115.234"
-93.25,71.25,"51115.234"
-92.75,71.25,"51115.234"
-89.75,71.25,"51115"
-89.25,71.25,"51115"
-88.75,71.25,"51110"
-88.25,71.25,"51110"
-87.75,71.25,"51110"
-87.25,71.25,"51110"
-86.75,71.25,"51110"
-86.25,71.25,"51110"
-85.75,71.25,"51115"
-85.25,71.25,"51115"
-84.75,71.25,"51115.236"
-84.25,71.25,"51115.236"
-83.75,71.25,"51115.236"
-83.25,71.25,"51115.236"
-82.75,71.25,"51115.236"
-82.25,71.25,"51115.236"
-81.75,71.25,"51115.236"
-81.25,71.25,"51115.236"
-80.75,71.25,"51115.236"
-80.25,71.25,"51115.236"
-79.75,71.25,"51115.237"
-79.25,71.25,"51115.237"
-78.75,71.25,"51115.237"
-78.25,71.25,"51110"
-77.75,71.25,"51110"
-77.25,71.25,"51110"
-76.75,71.25,"51110"
-76.25,71.25,"51110"
-75.75,71.25,"51110"
-75.25,71.25,"51110"
-74.75,71.25,"51110"
-74.25,71.25,"51109"
-73.75,71.25,"51109"
-73.25,71.25,"51109"
-72.75,71.25,"51109"
-72.25,71.25,"51109"
-71.75,71.25,"51109"
-71.25,71.25,"51105"
-70.75,71.25,"51105"
-55.75,71.25,"51113"
-55.25,71.25,"51113"
-54.75,71.25,"51113"
-54.25,71.25,"51113"
-53.75,71.25,"51113"
-53.25,71.25,"51113"
-52.75,71.25,"51113"
-52.25,71.25,"51113"
-51.75,71.25,"51113"
-51.25,71.25,"51113"
-50.75,71.25,"-9999.242"
-50.25,71.25,"-9999.242"
-49.75,71.25,"-9999.243"
-49.25,71.25,"-9999.243"
-48.75,71.25,"-9999.243"
-48.25,71.25,"-9999.243"
-47.75,71.25,"-9999.243"
-47.25,71.25,"-9999.243"
-46.75,71.25,"-9999.243"
-46.25,71.25,"-9999.243"
-45.75,71.25,"-9999.243"
-45.25,71.25,"-9999.243"
-44.75,71.25,"-9999.244"
-44.25,71.25,"-9999.244"
-43.75,71.25,"-9999.244"
-43.25,71.25,"-9999.244"
-42.75,71.25,"-9999.244"
-42.25,71.25,"-9999.244"
-41.75,71.25,"-9999.244"
-41.25,71.25,"-9999.244"
-40.75,71.25,"-9999.244"
-40.25,71.25,"-9999.244"
-39.75,71.25,"-9999.245"
-39.25,71.25,"-9999.245"
-38.75,71.25,"-9999.245"
-38.25,71.25,"-9999.245"
-37.75,71.25,"-9999.245"
-37.25,71.25,"-9999.245"
-36.75,71.25,"-9999.245"
-36.25,71.25,"-9999.245"
-35.75,71.25,"-9999.245"
-35.25,71.25,"-9999.245"
-34.75,71.25,"-9999.246"
-34.25,71.25,"-9999.246"
-33.75,71.25,"-9999.246"
-33.25,71.25,"-9999.246"
-32.75,71.25,"-9999.246"
-32.25,71.25,"-9999.246"
-31.75,71.25,"-9999.246"
-31.25,71.25,"-9999.246"
-30.75,71.25,"-9999.246"
-30.25,71.25,"-9999.246"
-29.75,71.25,"-9999.247"
-29.25,71.25,"51112"
-28.75,71.25,"51112"
-28.25,71.25,"51112"
-27.75,71.25,"51112"
-27.25,71.25,"51112"
-26.75,71.25,"51112"
-26.25,71.25,"51112"
-25.75,71.25,"51112"
-25.25,71.25,"51112"
-24.75,71.25,"51112"
-24.25,71.25,"51112"
-23.75,71.25,"51112"
-23.25,71.25,"51112"
-22.75,71.25,"51112"
-22.25,71.25,"51112"
-21.75,71.25,"51112"
-8.25,71.25,"81101"
-7.75,71.25,"81101"
23.75,71.25,"81110"
24.25,71.25,"81110"
24.75,71.25,"81110"
25.25,71.25,"81110"
25.75,71.25,"81110"
26.25,71.25,"81110"
27.25,71.25,"81110"
27.75,71.25,"81110"
28.25,71.25,"81110"
52.25,71.25,"81108"
52.75,71.25,"81108"
53.25,71.25,"81108"
53.75,71.25,"81108"
54.25,71.25,"81108"
54.75,71.25,"81108"
55.25,71.25,"81108"
55.75,71.25,"81108"
56.25,71.25,"81108"
56.75,71.25,"81108"
66.75,71.25,"81114"
67.25,71.25,"81114"
67.75,71.25,"81114"
68.25,71.25,"81114"
68.75,71.25,"81114"
69.25,71.25,"81114"
69.75,71.25,"81114"
70.25,71.25,"81114"
70.75,71.25,"81114"
71.25,71.25,"81114"
71.75,71.25,"81114"
72.25,71.25,"81114"
72.75,71.25,"81114"
73.25,71.25,"81114.267"
73.75,71.25,"81114.267"
74.25,71.25,"81114.267"
74.75,71.25,"81114.267"
75.25,71.25,"81114.268"
75.75,71.25,"81114.268"
76.25,71.25,"81114.268"
76.75,71.25,"81114.268"
77.25,71.25,"81114.268"
77.75,71.25,"81114.268"
78.25,71.25,"81114.268"
78.75,71.25,"81114.268"
79.25,71.25,"81114.268"
79.75,71.25,"81114.268"
80.25,71.25,"81114.269"
80.75,71.25,"81114.269"
81.25,71.25,"81114.269"
81.75,71.25,"81114.269"
82.25,71.25,"81114.269"
82.75,71.25,"81114.269"
83.25,71.25,"81111.269"
83.75,71.25,"81111.269"
84.25,71.25,"81111.269"
84.75,71.25,"81111.269"
85.25,71.25,"81111.27"
85.75,71.25,"81111.27"
86.25,71.25,"81111.27"
86.75,71.25,"81111.27"
87.25,71.25,"81111.27"
87.75,71.25,"81111.27"
88.25,71.25,"81111.27"
88.75,71.25,"81111.27"
89.25,71.25,"81111.27"
89.75,71.25,"81111.27"
90.25,71.25,"81111.271"
90.75,71.25,"81111.271"
91.25,71.25,"81111.271"
91.75,71.25,"81111.271"
92.25,71.25,"81111.271"
92.75,71.25,"81111.271"
93.25,71.25,"81111.271"
93.75,71.25,"81111.271"
94.25,71.25,"81111.271"
94.75,71.25,"81111.271"
95.25,71.25,"81111.272"
95.75,71.25,"81111.272"
96.25,71.25,"81111.272"
96.75,71.25,"81111.272"
97.25,71.25,"81111.272"
97.75,71.25,"81111.272"
98.25,71.25,"81111.272"
98.75,71.25,"81111.272"
99.25,71.25,"81111.272"
99.75,71.25,"81111.272"
100.25,71.25,"81111.273"
100.75,71.25,"81111.273"
101.25,71.25,"81111.273"
101.75,71.25,"81111.273"
102.25,71.25,"81111.273"
102.75,71.25,"81111.273"
103.25,71.25,"81111.273"
103.75,71.25,"81111.273"
104.25,71.25,"81111.273"
104.75,71.25,"81111.273"
105.25,71.25,"81111.274"
105.75,71.25,"81111.274"
106.25,71.25,"81111.274"
106.75,71.25,"81111.274"
107.25,71.25,"81111.274"
107.75,71.25,"81111.274"
108.25,71.25,"81111.274"
108.75,71.25,"81111.274"
109.25,71.25,"81111.274"
109.75,71.25,"81111.274"
110.25,71.25,"81111.275"
110.75,71.25,"81111.275"
111.25,71.25,"81111.275"
111.75,71.25,"80601.275"
112.25,71.25,"81111.275"
112.75,71.25,"81111.275"
113.25,71.25,"80601.275"
113.75,71.25,"80601.275"
114.25,71.25,"81111.275"
114.75,71.25,"81111.275"
115.25,71.25,"81111.276"
115.75,71.25,"81111.276"
116.25,71.25,"81111.276"
116.75,71.25,"81111.276"
117.25,71.25,"81111.276"
117.75,71.25,"81111.276"
118.25,71.25,"81111.276"
118.75,71.25,"81111.276"
119.25,71.25,"81111.276"
119.75,71.25,"81111.276"
120.25,71.25,"81111.277"
120.75,71.25,"81111.277"
121.25,71.25,"81111.277"
121.75,71.25,"81111.277"
122.25,71.25,"80601.277"
122.75,71.25,"80601.277"
123.25,71.25,"81111.277"
123.75,71.25,"81111.277"
124.25,71.25,"81111.277"
124.75,71.25,"81111.277"
125.25,71.25,"81111.278"
125.75,71.25,"81111.278"
126.25,71.25,"81111.278"
126.75,71.25,"81111.278"
127.25,71.25,"81111.278"
127.75,71.25,"81111.278"
128.25,71.25,"81103"
128.75,71.25,"81111.278"
129.25,71.25,"81111.278"
129.75,71.25,"81111.278"
130.25,71.25,"81111.279"
131.75,71.25,"81107"
132.25,71.25,"81107"
132.75,71.25,"81107"
133.25,71.25,"81107"
133.75,71.25,"81107"
134.25,71.25,"81107"
134.75,71.25,"81107"
135.25,71.25,"81107"
135.75,71.25,"81107"
136.25,71.25,"81107"
136.75,71.25,"81107"
137.25,71.25,"81107"
137.75,71.25,"81107"
138.25,71.25,"81107"
138.75,71.25,"81107"
139.25,71.25,"81107"
139.75,71.25,"81107"
140.25,71.25,"81107"
140.75,71.25,"81107"
141.25,71.25,"81107"
141.75,71.25,"81107"
142.25,71.25,"81107"
142.75,71.25,"81107"
143.25,71.25,"81107"
143.75,71.25,"81107"
144.25,71.25,"81107"
144.75,71.25,"81107"
145.25,71.25,"81107"
145.75,71.25,"81107"
146.25,71.25,"81107"
146.75,71.25,"81107"
147.25,71.25,"81107"
147.75,71.25,"81107"
148.25,71.25,"81107"
148.75,71.25,"81107"
149.25,71.25,"81107"
149.75,71.25,"81107"
150.25,71.25,"81107"
150.75,71.25,"81107"
151.25,71.25,"81107"
151.75,71.25,"81107"
152.25,71.25,"81107"
154.75,71.25,"81107"
155.25,71.25,"81107"
155.75,71.25,"81107"
156.25,71.25,"81107"
156.75,71.25,"81107"
157.25,71.25,"81107"
157.75,71.25,"81107"
158.25,71.25,"81107"
178.75,71.25,"81113"
179.25,71.25,"81113"
179.75,71.25,"81113"
-179.75,70.75,"81113"
-179.25,70.75,"81113"
-178.75,70.75,"81113"
-160.25,70.75,"51103"
-159.75,70.75,"51103"
-159.25,70.75,"51103"
-158.75,70.75,"51103"
-158.25,70.75,"51103"
-157.75,70.75,"51103"
-157.25,70.75,"51103"
-156.75,70.75,"51103"
-156.25,70.75,"51103"
-155.75,70.75,"51103"
-155.25,70.75,"51103"
-154.75,70.75,"51103"
-154.25,70.75,"51103"
-153.75,70.75,"51103"
-153.25,70.75,"51103"
-152.75,70.75,"51103"
-152.25,70.75,"51103"
-151.75,70.75,"51103"
-128.25,70.75,"51103"
-127.75,70.75,"51103"
-118.25,70.75,"51115"
-117.75,70.75,"51115"
-117.25,70.75,"51115"
-116.75,70.75,"51115"
-116.25,70.75,"51115"
-115.75,70.75,"51115"
-115.25,70.75,"51115"
-114.75,70.75,"51115"
-114.25,70.75,"51115"
-113.75,70.75,"51115"
-113.25,70.75,"51115"
-112.75,70.75,"51115"
-112.25,70.75,"51115"
-111.75,70.75,"51115"
-111.25,70.75,"51115"
-110.75,70.75,"51115"
-110.25,70.75,"51115"
-109.75,70.75,"51115"
-109.25,70.75,"51115"
-108.75,70.75,"51115"
-108.25,70.75,"51115"
-107.75,70.75,"51115"
-107.25,70.75,"51115"
-106.75,70.75,"51115"
-106.25,70.75,"51115"
-105.75,70.75,"51115"
-105.25,70.75,"51115"
-104.75,70.75,"51115"
-104.25,70.75,"51115"
-103.75,70.75,"51115"
-103.25,70.75,"51115"
-102.75,70.75,"51115"
-100.75,70.75,"51115"
-100.25,70.75,"51115"
-96.75,70.75,"51115.233"
-96.25,70.75,"51115.233"
-95.75,70.75,"51115.233"
-95.25,70.75,"51115.233"
-94.75,70.75,"51115.234"
-94.25,70.75,"51115.234"
-93.75,70.75,"51115.234"
-93.25,70.75,"51115.234"
-92.75,70.75,"51115.234"
-92.25,70.75,"51115.234"
-89.25,70.75,"51115.235"
-88.75,70.75,"51115.235"
-88.25,70.75,"51115.235"
-87.75,70.75,"51115.235"
-87.25,70.75,"51115.235"
-86.75,70.75,"51115.235"
-86.25,70.75,"51115.235"
-85.75,70.75,"51115.235"
-85.25,70.75,"51115.235"
-84.75,70.75,"51115.236"
-84.25,70.75,"51115.236"
-83.75,70.75,"51115.236"
-83.25,70.75,"51115.236"
-82.75,70.75,"51115.236"
-82.25,70.75,"51115.236"
-81.75,70.75,"51115.236"
-81.25,70.75,"51115.236"
-80.75,70.75,"51115.236"
-80.25,70.75,"51115.236"
-79.75,70.75,"51115.237"
-79.25,70.75,"51115.237"
-78.75,70.75,"51115.237"
-78.25,70.75,"51115.237"
-77.75,70.75,"51115.237"
-77.25,70.75,"51115.237"
-76.75,70.75,"51115.237"
-76.25,70.75,"51110"
-75.75,70.75,"51110"
-75.25,70.75,"51110"
-74.75,70.75,"51110"
