"x","y","cropland_irrigated","cropland_rainfed","cropland_total","pastures"
-51.75,-16.75,0,0.149756933252017,0.149756933252017,0.749167229731878
-51.25,-16.75,0,0.164142442246278,0.164142442246278,0.756163946787516
-50.75,-16.75,0,0.146783666561047,0.146783666561047,0.781716350714366
-50.25,-16.75,0.0265964456523458,0.207450956602891,0.234047407408555,0.681709931294123
-49.75,-16.75,0.00101278533111326,0.282154287397861,0.283167072137197,0.616553539037704
-49.25,-16.75,0.00485791995500525,0.181201577186584,0.186059497793516,0.560970634222031
-48.75,-16.75,0.00780897090832392,0.278792122006416,0.286601092418035,0.595485585927963
-48.25,-16.75,0,0.275327507654826,0.275327507654826,0.575599575042725
-47.75,-16.75,0,0.19177157531182,0.19177157531182,0.58332648674647
-47.25,-16.75,0.00107066572333376,0.200470394889514,0.20154106070598,0.509925063451131
-46.75,-16.75,0.00647846275242045,0.0777976185083389,0.0842760816216469,0.527705623706182
-46.25,-16.75,0,0.095722242941459,0.095722242941459,0.527561686436335
-45.75,-16.75,0,0.0379477805147568,0.0379477805147568,0.48813633620739
-45.25,-16.75,0,0.0498961325734854,0.0498961325734854,0.516058733065923
-44.75,-16.75,0.000117337955938031,0.0703719803442558,0.0704893180479606,0.584407621622086
-44.25,-16.75,0,0.0496426743765672,0.0496426743765672,0.513364217678706
-43.75,-16.75,0,0.121245658646027,0.121245658646027,0.473180123170217
-43.25,-16.75,0,0.0331203615913788,0.0331203615913788,0.412471497058868
-42.75,-16.75,0.000846496541635133,0.0337301331882675,0.0345766297852,0.322918580969175
-42.25,-16.75,0.00817105541718774,0.111597744375467,0.119768799593051,0.408745152751605
-41.75,-16.75,0.00651081536004009,0.102972859392563,0.109483674168587,0.449673223495483
-41.25,-16.75,0,0.11089966421326,0.11089966421326,0.44880649248759
-40.75,-16.75,0,0.142933612316847,0.142933612316847,0.417490555842717
-40.25,-16.75,0,0.129168680806955,0.129168680806955,0.355402014652888
-39.75,-16.75,0.0014443825930357,0.13111587613821,0.13256025860707,0.235847047468026
-39.25,-16.75,0.0003135755037268,0.100272911290328,0.100586486856143,0.101152614255746
11.75,-16.75,0,0,0,1.81756534099501e-05
12.25,-16.75,0,4.79339802803939e-14,4.79339802803939e-14,4.84180973309503e-16
12.75,-16.75,0,7.49103067695011e-07,7.49103067695011e-07,0.0627088457345963
13.25,-16.75,0,0.00972682324548562,0.00972682324548562,0.670919434229533
13.75,-16.75,0,0.0470361267526944,0.0470361267526944,0.828950305779775
14.25,-16.75,0,0.0898966640233994,0.0898966640233994,0.792569168408712
14.75,-16.75,0,0.0414807566752036,0.0414807566752036,0.813510072231293
15.25,-16.75,0,0.0602707383533319,0.0602707383533319,0.849959695339203
15.75,-16.75,0,0.089723028242588,0.089723028242588,0.801758811871211
16.25,-16.75,0,0.0832514581580957,0.0832514581580957,0.721648557980855
16.75,-16.75,0,0.0525534855822722,0.0525534855822722,0.788196724653244
17.25,-16.75,0,0.0229107662414511,0.0229107662414511,0.874380125602086
17.75,-16.75,0.00409240102550636,0.0480355088909467,0.0521279105295738,0.758224374055862
18.25,-16.75,0,0.0318185428157449,0.0318185428157449,0.827476259072622
18.75,-16.75,0,0.0106879911385477,0.0106879911385477,0.863966488838196
19.25,-16.75,0,0.022639823704958,0.022639823704958,0.856639645497004
19.75,-16.75,0,0.0224491772552331,0.0224491772552331,0.795270232359568
20.25,-16.75,0,0.0214252925167481,0.0214252925167481,0.803282475471497
20.75,-16.75,0,0.044194274644057,0.044194274644057,0.743442271153132
21.25,-16.75,0,0.039024509737889,0.039024509737889,0.690072814623515
21.75,-16.75,0,0.018788480758667,0.018788480758667,0.689870101213455
22.25,-16.75,0,0.0097445427129666,0.0097445427129666,0.5414157807827
22.75,-16.75,0,0.00317909299240758,0.00317909299240758,0.0413994628936052
23.25,-16.75,0,0.00650110819066564,0.00650110819066564,0.0413939330726862
23.75,-16.75,0,0.054719103500247,0.054719103500247,0.262573096652826
24.25,-16.75,0,0.0692848961800337,0.0692848961800337,0.523540011048317
24.75,-16.75,0,0.0628844175487757,0.0628844175487757,0.530818396806717
25.25,-16.75,0,0.0923996174087127,0.0923996174087127,0.257645910978317
25.75,-16.75,0,0.0294649973511696,0.0294649973511696,0.0422634735703468
26.25,-16.75,0.00146808725160857,0.256141942242781,0.257610029478868,0.490775368611018
26.75,-16.75,0.0108467335347086,0.262162270645301,0.273009005188942,0.519828203320503
27.25,-16.75,0.00170613132941071,0.139692279199759,0.141398409754038,0.453535369038582
27.75,-16.75,0.00162324808479752,0.142728744943937,0.144351993749539,0.384152936935425
28.25,-16.75,0,0.116415268927813,0.116415268927813,0.319477830330531
28.75,-16.75,0,0.02927888892591,0.02927888892591,0.0996994932492574
29.25,-16.75,0,0.147642277677854,0.147642277677854,0.312590644756953
29.75,-16.75,0.0104577249769742,0.0996969682474931,0.110154693077008,0.377411638696988
30.25,-16.75,0.00328265506153305,0.0689321072151264,0.0722147619972626,0.195673980315526
30.75,-16.75,0.0146023986628279,0.117502659062545,0.132105059425036,0.344072630008062
31.25,-16.75,0.00683822301992526,0.143824625511964,0.150662847856681,0.364051659901937
31.75,-16.75,0,0.169810408353806,0.169810408353806,0.332130862275759
32.25,-16.75,0,0.235138129691283,0.235138129691283,0.42282931804657
32.75,-16.75,0,0.0701048730562131,0.0701048730562131,0.487262094020844
33.25,-16.75,0,0.0534721431632837,0.0534721431632837,0.764335324366887
33.75,-16.75,0,0.0288532040392359,0.0288532040392359,0.779078990221024
34.25,-16.75,0,0.0373830584809184,0.0373830584809184,0.828533438841502
34.75,-16.75,0,0.0638165395706892,0.0638165395706892,0.766439032554626
35.25,-16.75,0,0.131408885618051,0.131408885618051,0.501842985550563
35.75,-16.75,0,0.0287982950607936,0.0287982950607936,0.379947273929914
36.25,-16.75,0,0.0237297646080454,0.0237297646080454,0.12189040457209
36.75,-16.75,0,0.076342240596811,0.076342240596811,0.247300521035989
37.25,-16.75,0,0.0766159965346257,0.0766159965346257,0.36935543914636
37.75,-16.75,0,0.0208131254961093,0.0208131254961093,0.240617270767689
38.25,-16.75,0,0.0412564563254515,0.0412564563254515,0.383913041154544
38.75,-16.75,0,0.0996802305181821,0.0996802305181821,0.514952150980632
39.25,-16.75,0,0.127818269530932,0.127818269530932,0.374885107080142
39.75,-16.75,0,0.0159822856076062,0.0159822856076062,0.0667643333474795
44.25,-16.75,3.89086198993027e-05,0.0155670868232846,0.0156059954315424,0.0732279208799203
44.75,-16.75,0.0198415530845523,0.0149004997375111,0.0347420529772838,0.627244875828425
45.25,-16.75,0,0.00977826959763964,0.00977826959763964,0.738343715667725
45.75,-16.75,0,0.00971358707174659,0.00971358707174659,0.693296194076538
46.25,-16.75,0.000176511859172024,0.0145650405436754,0.0147415524038176,0.66877027352651
46.75,-16.75,0.0231751284872492,0.0075147593083481,0.0306898876403769,0.658413797616959
47.25,-16.75,0.000942609917062024,0.0259732369954387,0.0269158473238349,0.757884975274404
47.75,-16.75,0,0.0155587607063353,0.0155587607063353,0.746502427260081
48.25,-16.75,0.000486735239004095,0.00448055885111292,0.00496729410563906,0.692110937833786
48.75,-16.75,0.000379733588003243,0.0265081984301408,0.0268879319851597,0.233046712974707
49.25,-16.75,0.0174070370694002,0.173928558329741,0.191335594654083,0.198621874550978
49.75,-16.75,0.0433869253844023,0.0661885270227989,0.109575452903907,0.182928474247456
50.25,-16.75,0,0,0,0
59.75,-16.75,0,0,0,0
122.25,-16.75,0,0,0,0
122.75,-16.75,0,1.0841882946977e-11,1.0841882946977e-11,0.635491788387299
123.25,-16.75,0,6.28029804087641e-13,6.28029804087641e-13,0.206667689482371
123.75,-16.75,0,1.76109682392678e-12,1.76109682392678e-12,0.595060646533966
124.25,-16.75,0,5.76817760222781e-13,5.76817760222781e-13,0.995673716068268
124.75,-16.75,0,1.26218931140176e-12,1.26218931140176e-12,0.783404171466827
125.25,-16.75,0,6.26098594265952e-13,6.26098594265952e-13,0.743225514888763
125.75,-16.75,0,2.19447680513407e-13,2.19447680513407e-13,1
126.25,-16.75,0,1.11894626401853e-16,1.11894626401853e-16,1
126.75,-16.75,0,0,0,1
127.25,-16.75,0,0,0,1
127.75,-16.75,0,0,0,1
128.25,-16.75,0,7.1812191609899e-13,7.1812191609899e-13,1
128.75,-16.75,0,1.25276603905415e-11,1.25276603905415e-11,0.934537172317505
129.25,-16.75,0,0,0,0.999999115864436
129.75,-16.75,0,0,0,0.977484166622162
130.25,-16.75,0,0,0,0
130.75,-16.75,0,3.46612676350074e-14,3.46612676350074e-14,0.46045857667923
131.25,-16.75,0,5.98634336546056e-13,5.98634336546056e-13,0.999997127056122
131.75,-16.75,0,1.67379290404631e-13,1.67379290404631e-13,0.972252726554871
132.25,-16.75,0,5.68000580019231e-14,5.68000580019231e-14,0.694718480110168
132.75,-16.75,0,9.16229837948553e-14,9.16229837948553e-14,0.777972630659739
133.25,-16.75,0,2.31090710803294e-13,2.31090710803294e-13,0.999999052286148
133.75,-16.75,0,0,0,1
134.25,-16.75,0,5.87060149480114e-15,5.87060149480114e-15,0.969134024779002
134.75,-16.75,0,6.19422680826996e-15,6.19422680826996e-15,1
135.25,-16.75,0,3.0443529641655e-14,3.0443529641655e-14,0.998331487178802
135.75,-16.75,0,5.62969628958391e-15,5.62969628958391e-15,0.984427511692047
136.25,-16.75,0,4.16402685893335e-20,4.16402685893335e-20,1
136.75,-16.75,0,0,0,1
137.25,-16.75,0,0,0,1
137.75,-16.75,0,0,0,0.996566414833069
138.25,-16.75,0,0,0,0.516493135690689
138.75,-16.75,0,1.84782654310868e-15,1.84782654310868e-15,0.271454730629921
139.25,-16.75,0,1.80391957158947e-13,1.80391957158947e-13,0.235510182380676
139.75,-16.75,0,0,0,0
141.25,-16.75,0,0.000133525993442163,0.000133525993442163,0.56465428074201
141.75,-16.75,0,5.59478750943495e-14,5.59478750943495e-14,0.929768059651057
142.25,-16.75,0,1.32868712091756e-19,1.32868712091756e-19,0.554523661732674
142.75,-16.75,0,3.70969350435106e-14,3.70969350435106e-14,0.245773395895958
143.25,-16.75,0,6.32686569801422e-11,6.32686569801422e-11,0.493274952967962
143.75,-16.75,0,2.21359019986828e-17,2.21359019986828e-17,0.961092929045359
144.25,-16.75,0,3.10791988209861e-13,3.10791988209861e-13,0.962054298321406
144.75,-16.75,0,1.20049810128491e-21,1.20049810128491e-21,0.989156391223272
145.25,-16.75,0,0.021186816940705,0.021186816940705,0.644029823939006
145.75,-16.75,0,0.00672105569392443,0.00672105569392443,0.0403145055597027
146.25,-16.75,0,0,0,0
167.75,-16.75,0,0.00736560955022772,0.00736560955022772,0.00481807962059975
168.25,-16.75,0,0.0112371082107226,0.0112371082107226,0.00327636311606814
177.75,-16.75,0,0,0,0
178.75,-16.75,0,0.0270921101172765,0.0270921101172765,0.0285620829090476
179.25,-16.75,0,0.0430650516102711,0.0430650516102711,0.0297004861136278
179.75,-16.75,0,0.00351981068961322,0.00351981068961322,0.00229782276631643
-149.75,-17.25,0,0,0,0
-71.75,-17.25,0.014474624209106,8.60025406936415e-05,0.0145606269128621,0.00180101313162595
-71.25,-17.25,0,0.000452521751867607,0.000452521751867607,0.0105227723407249
-70.75,-17.25,0.00457102111540735,0.00389966524089687,0.00847068627675374,0.0828783045212428
-70.25,-17.25,0.0149728296945492,0.00955589655786753,0.0245287263145049,0.236718472341696
-69.75,-17.25,0.000405847979709506,0.00971592299950619,0.0101217709171275,0.218534705539544
-69.25,-17.25,0,0.0307158994177977,0.0307158994177977,0.849736746152242
-68.75,-17.25,0.000297029287200227,0.0382118817418814,0.038508910437425,0.840717959403992
-68.25,-17.25,0,0.0391302486260732,0.0391302486260732,0.849394675095876
-67.75,-17.25,0.0093532543318967,0.036012932471931,0.0453661868969599,0.832196654876073
-67.25,-17.25,0.00116527794355837,0.00747329752581815,0.0086385755178829,0.853839099407196
-66.75,-17.25,0,0.0149061960168183,0.0149061960168183,0.470484523971876
-66.25,-17.25,0.0131700130179524,0.00672512010981639,0.019895133562386,0.0922591301302115
-65.75,-17.25,0.00779465314311286,0.0136530571306745,0.0214477102893094,0.201846592128277
-65.25,-17.25,0,0.000709229284742226,0.000709229284742226,0.00548269993936022
-64.75,-17.25,0,0.0151019631884992,0.0151019631884992,0.000331858945234368
-64.25,-17.25,0,0.0697745076070229,0.0697745076070229,0.00893614521871011
-63.75,-17.25,0,0.292129232982794,0.292129232982794,0.0445151352634033
-63.25,-17.25,0,0.378008808692296,0.378008808692296,0.116615229348342
-62.75,-17.25,0,0.380402053395907,0.380402053395907,0.19293208916982
-62.25,-17.25,0,0.431890320777893,0.431890320777893,0.120795158048471
-61.75,-17.25,0,0.153561232239008,0.153561232239008,0.0786997474730015
-61.25,-17.25,0,0.015242846061786,0.015242846061786,0.0400451914717754
-60.75,-17.25,0,0.0452633651594321,0.0452633651594321,0.0297942516083519
-60.25,-17.25,0,0.0111240644007921,0.0111240644007921,0.00918312454596162
-59.75,-17.25,0,0.000134248472992719,0.000134248472992719,8.40221548666401e-05
-59.25,-17.25,0,0.000745543123533328,0.000745543123533328,0.0530799623578787
-58.75,-17.25,0,0.00175411918510993,0.00175411918510993,0.17485515276591
-58.25,-17.25,0,0.00823730719275773,0.00823730719275773,0.321705192327499
-57.75,-17.25,0,0.00225935546526064,0.00225935546526064,0.0595487343768279
-57.25,-17.25,0,0.00232716763857752,0.00232716763857752,0.0282582104206085
-56.75,-17.25,0,0.0108416502984862,0.0108416502984862,0.0212584301829338
-56.25,-17.25,0,0.0083663465299954,0.0083663465299954,0.111069832990567
-55.75,-17.25,0,0.0212834428995848,0.0212834428995848,0.197260613242785
-55.25,-17.25,0,0.0783394475777944,0.0783394475777944,0.193189388513565
-54.75,-17.25,0,0.321920210123062,0.321920210123062,0.356876867016157
-54.25,-17.25,0,0.237491861482461,0.237491861482461,0.530583520730337
-53.75,-17.25,0,0.106415807455778,0.106415807455778,0.701093204816182
-53.25,-17.25,0,0.169050984581312,0.169050984581312,0.640201793114344
-52.75,-17.25,0,0.212913307547569,0.212913307547569,0.656073262294134
-52.25,-17.25,0,0.175600712498029,0.175600712498029,0.692574602365494
-51.75,-17.25,0,0.230656227469444,0.230656227469444,0.637812485297521
-51.25,-17.25,0,0.336030100782712,0.336030100782712,0.525989214579264
-50.75,-17.25,0,0.307783430814743,0.307783430814743,0.57878716190656
-50.25,-17.25,0.0391130121580015,0.238939301669598,0.278052313129107,0.622027419010798
-49.75,-17.25,0,0.273735417425632,0.273735417425632,0.631726328531901
-49.25,-17.25,0,0.242833875119686,0.242833875119686,0.666519113381704
-48.75,-17.25,0,0.292986917495728,0.292986917495728,0.575732447703679
-48.25,-17.25,0,0.205967903633912,0.205967903633912,0.671995262304942
-47.75,-17.25,0.00109334814672669,0.230631256103516,0.231724604467551,0.58957346479098
-47.25,-17.25,0.00128741286074122,0.172207801043987,0.17349521368742,0.478452372550964
-46.75,-17.25,0.00643929502305885,0.0892510339617729,0.0956903291245302,0.482120381792386
-46.25,-17.25,0.00104235613204461,0.0683121920873721,0.0693545484294494,0.498651018738747
-45.75,-17.25,0,0.0453980418543021,0.0453980418543021,0.503788933157921
-45.25,-17.25,0,0.0352652110159397,0.0352652110159397,0.514878934621811
-44.75,-17.25,0.00897761650849134,0.0920131665964921,0.100990783671538,0.543564265966415
-44.25,-17.25,0,0.0779086396098137,0.0779086396098137,0.549236917495728
-43.75,-17.25,0,0.0868309517701467,0.0868309517701467,0.473303257425626
-43.25,-17.25,0,0.0173216485107938,0.0173216485107938,0.363136445482572
-42.75,-17.25,0.000466763441606114,0.0588847361505032,0.0593514996270339,0.328141131997108
-42.25,-17.25,0.000878814832443216,0.0615193075189988,0.0623981217543284,0.403401205937068
-41.75,-17.25,0,0.10194311166803,0.10194311166803,0.397694516181946
-41.25,-17.25,0.00143357866133253,0.138850404073795,0.140283982207378,0.416232999165853
-40.75,-17.25,0,0.140788212915262,0.140788212915262,0.525574517250061
-40.25,-17.25,0,0.157959064344565,0.157959064344565,0.364366885026296
-39.75,-17.25,0.000896490574814379,0.141088825712601,0.141985316822926,0.327587363123894
-39.25,-17.25,0,0.0741254664957523,0.0741254664957523,0.0754680487016837
11.75,-17.25,0,0,0,0
12.25,-17.25,0,0,0,0.0389265360931555
12.75,-17.25,2.61803663571906e-05,0.00330626685172319,0.00333244724509617,0.41637645761172
13.25,-17.25,7.50559801720859e-05,0.00628010095097125,0.00635515701336165,0.526483670870463
13.75,-17.25,2.23970376822535e-05,0.00594590556186934,0.00596830264354746,0.740813640753428
14.25,-17.25,1.97267253175445e-06,0.0435124538838863,0.0435144265492757,0.833557653427124
14.75,-17.25,5.946999463049e-05,0.0314122720311085,0.031471742130816,0.86200398405393
15.25,-17.25,0,0.0164841022652884,0.0164841022652884,0.882990872859955
15.75,-17.25,0,0.0354464401801427,0.0354464401801427,0.860941648483276
16.25,-17.25,0,0.0714230092863242,0.0714230092863242,0.733666088183721
16.75,-17.25,0,0.0678305894136429,0.0678305894136429,0.69413028160731
17.25,-17.25,0,0.0953476518392563,0.0953476518392563,0.730240100622177
17.75,-17.25,0,0.0776422917842865,0.0776422917842865,0.761808464924494
18.25,-17.25,0.010887400402377,0.0827691381176313,0.0936565401653449,0.750488307078679
18.75,-17.25,0.00210633863850186,0.0326373575876156,0.0347436965753635,0.871291009585063
19.25,-17.25,0,0.0328524560978015,0.0328524560978015,0.872907129923503
19.75,-17.25,0,0.0533053694913785,0.0533053694913785,0.7932823518912
20.25,-17.25,0,0.0389844832321008,0.0389844832321008,0.791106599569321
20.75,-17.25,0,0.0521578313161929,0.0521578313161929,0.726842983563741
21.25,-17.25,0,0.0506128532191118,0.0506128532191118,0.683523925145467
21.75,-17.25,0,0.050363478064537,0.050363478064537,0.629876770575841
22.25,-17.25,0,0.0385104976594448,0.0385104976594448,0.667889696359634
22.75,-17.25,0,0.0395263581226269,0.0395263581226269,0.501099629203479
23.25,-17.25,0,0.00481305828628441,0.00481305828628441,0.0432429146021605
23.75,-17.25,0,0.000929293888232981,0.000929293888232981,0.00155670484915997
24.25,-17.25,0.00387259725151428,0.066363425180316,0.0702360225220521,0.393431639671326
24.75,-17.25,0.000615265159285627,0.129289777328571,0.129905042797327,0.466012210647265
25.25,-17.25,0.00151639939964904,0.147893002877633,0.149409401913484,0.410077955325445
25.75,-17.25,0,0.197397896647453,0.197397896647453,0.486136838793755
26.25,-17.25,0.000527159838626782,0.208578960597515,0.209106120963891,0.509976918498675
26.75,-17.25,0,0.232748986780643,0.232748986780643,0.530270516872406
27.25,-17.25,0.0118096175914009,0.11806956504782,0.12987918232878,0.411507204174995
27.75,-17.25,0.00118906559412911,0.0490719382961591,0.0502610037724177,0.149025659759839
28.25,-17.25,0,0.105474784225225,0.105474784225225,0.489497519532839
28.75,-17.25,0,0.164186184853315,0.164186184853315,0.386677809556325
29.25,-17.25,0,0.190659483770529,0.190659483770529,0.436068657040596
29.75,-17.25,0.000761938047071453,0.0567854780703783,0.0575474159171184,0.323519424597422
30.25,-17.25,0.00675098847132176,0.0344880544270078,0.0412390425801277,0.345478465159734
30.75,-17.25,0.00960501248482615,0.0384012091904879,0.0480062216520309,0.326168669263522
31.25,-17.25,0.0206697584440311,0.0781952694058418,0.0988650277256966,0.361360083023707
31.75,-17.25,0,0.141995643824339,0.141995643824339,0.325241788228353
32.25,-17.25,0,0.175636208057404,0.175636208057404,0.451405260960261
32.75,-17.25,0.00195789116745194,0.156828636924426,0.158786527315776,0.48024227420489
33.25,-17.25,0,0.0397466335445642,0.0397466335445642,0.676543156305949
33.75,-17.25,0,0.0207816132033865,0.0207816132033865,0.714156685272853
34.25,-17.25,0,0.0522843242933353,0.0522843242933353,0.740393304824829
34.75,-17.25,0.0019288919812728,0.0564576774835587,0.0583865703394016,0.778686533371607
35.25,-17.25,0,0.101454487939676,0.101454487939676,0.603609031438827
35.75,-17.25,0,0.14648471151789,0.14648471151789,0.398249899347623
36.25,-17.25,0,0.00984999537467957,0.00984999537467957,0.141754066447417
36.75,-17.25,0,0.0347631460676591,0.0347631460676591,0.160517341395219
37.25,-17.25,0,0.0990876418848832,0.0990876418848832,0.442080493768056
37.75,-17.25,0,0.0761661206682523,0.0761661206682523,0.451968309283257
38.25,-17.25,0,0.07880151681602,0.07880151681602,0.311723820368449
38.75,-17.25,0,0.0164806687273085,0.0164806687273085,0.125015939772129
42.75,-17.25,0,0,0,0
43.75,-17.25,0,0,0,0
44.25,-17.25,0.00379812063959738,0.0205365361645818,0.0243346569438775,0.437330173452695
44.75,-17.25,0,0.0187049193307757,0.0187049193307757,0.716523691018422
45.25,-17.25,0,0.00498880182082454,0.00498880182082454,0.823423228661219
45.75,-17.25,0,0.00294591515169789,0.00294591515169789,0.77573542992274
46.25,-17.25,0.00688541452400386,0.0044683133251965,0.0113537279268106,0.792859349648158
46.75,-17.25,0.0085001300709943,0.00285191625589505,0.0113520463307699,0.825738183657328
47.25,-17.25,0,0.0116980221743385,0.0116980221743385,0.713811218738556
47.75,-17.25,0,0.00188030215989177,0.00188030215989177,0.717884536584218
48.25,-17.25,0.0203855805719892,0.00549372496704261,0.0258793055390318,0.619995504617691
48.75,-17.25,0.028753441448013,0.08617956067125,0.114933001995087,0.291963308056196
49.25,-17.25,0.117423280825218,0.163244886696339,0.280668166279793,0.430838420987129
49.75,-17.25,0.00281121300067753,0.00281360691878945,0.00562481987290084,0.0160431768124302
122.25,-17.25,0,2.57142600037138e-13,2.57142600037138e-13,0.472586836417516
122.75,-17.25,0,2.3299346248636e-12,2.3299346248636e-12,1.00000010331472
123.25,-17.25,0,7.94617348514862e-17,7.94617348514862e-17,0.747725605964661
123.75,-17.25,0,1.37668811535837e-11,1.37668811535837e-11,0.688764184713364
124.25,-17.25,0,8.15881529003803e-12,8.15881529003803e-12,1.00000010331472
124.75,-17.25,0,9.09839333503489e-12,9.09839333503489e-12,0.980821959177653
125.25,-17.25,0,4.61588897891311e-13,4.61588897891311e-13,0.520338296890259
125.75,-17.25,0,4.76146784037882e-13,4.76146784037882e-13,0.623782388369242
126.25,-17.25,0,3.04104889418492e-13,3.04104889418492e-13,1.00000010331472
126.75,-17.25,0,5.52108301206851e-13,5.52108301206851e-13,1.00000010331472
127.25,-17.25,0,1.41333981976219e-19,1.41333981976219e-19,1.00000010331472
127.75,-17.25,0,3.79629111711225e-13,3.79629111711225e-13,1.00000010331472
128.25,-17.25,0,2.57528026681442e-12,2.57528026681442e-12,0.716282896200816
128.75,-17.25,0,1.54937470261037e-11,1.54937470261037e-11,0.525460839271545
129.25,-17.25,0,1.22577931601272e-13,1.22577931601272e-13,1.00000010331472
129.75,-17.25,0,8.02467630105913e-15,8.02467630105913e-15,1.00000010331472
130.25,-17.25,0,6.26599791630011e-20,6.26599791630011e-20,0.686973690986633
130.75,-17.25,0,5.62277597167723e-13,5.62277597167723e-13,0.931587811311086
131.25,-17.25,0,5.44896246179594e-13,5.44896246179594e-13,1.00000010331472
131.75,-17.25,0,0,0,0.694475710391998
132.25,-17.25,0,0,0,0
132.75,-17.25,0,0,0,0.13897043466568
133.25,-17.25,0,3.04928969805755e-13,3.04928969805755e-13,0.99999822974205
133.75,-17.25,0,5.00803608652345e-14,5.00803608652345e-14,1.00000010331472
134.25,-17.25,0,4.30356524432999e-14,4.30356524432999e-14,1.00000010331472
134.75,-17.25,0,0,0,1.00000010331472
135.25,-17.25,0,0,0,1.00000010331472
135.75,-17.25,0,9.77621340362648e-14,9.77621340362648e-14,1.00000010331472
136.25,-17.25,0,0,0,1.00000010331472
136.75,-17.25,0,0,0,1.00000010331472
137.25,-17.25,0,3.48258030533427e-20,3.48258030533427e-20,1.00000010331472
137.75,-17.25,0,6.74363767590979e-15,6.74363767590979e-15,1.00000010331472
138.25,-17.25,0,4.25090598332839e-20,4.25090598332839e-20,0.992366081476212
138.75,-17.25,0,8.74037315324686e-14,8.74037315324686e-14,0.992150686184565
139.25,-17.25,0,3.47564894978096e-14,3.47564894978096e-14,0.383747277657191
139.75,-17.25,0,0,0,0
140.75,-17.25,0,0.000292465662156853,0.000292465662156853,0.0683398806800445
141.25,-17.25,0,3.03366489914914e-14,3.03366489914914e-14,0.893228044112523
141.75,-17.25,0,8.34904411231574e-14,8.34904411231574e-14,0.943496058384577
142.25,-17.25,0,1.1215295185607e-13,1.1215295185607e-13,0.83483736316363
142.75,-17.25,0,5.72030342653925e-14,5.72030342653925e-14,0.816557196776072
143.25,-17.25,0,0,0,0.946039672692617
143.75,-17.25,0,1.47830022129593e-17,1.47830022129593e-17,0.967839825153351
144.25,-17.25,0,1.51737939343051e-12,1.51737939343051e-12,0.968712403376897
144.75,-17.25,0,0.00167502512534459,0.00167502512534459,0.974247213204702
145.25,-17.25,0,0.0989630728960037,0.0989630728960037,0.725683311621348
145.75,-17.25,0,0.0568859614431858,0.0568859614431858,0.124849722534418
146.25,-17.25,0,0,0,0
177.75,-17.25,0,0.0461873813221852,0.0461873813221852,0.0257213102653623
178.25,-17.25,0,0.0500610587497552,0.0500610587497552,0.0294935459271073
178.75,-17.25,0,0,0,0
-149.75,-17.75,0,0,0,0
-149.25,-17.75,0,0,0,0
-71.25,-17.75,0,0.00102118466359874,0.00102118466359874,0.0202092121044795
-70.75,-17.75,0.00663822561812898,0.00573240388184786,0.0123706294534107,0.0184540691475074
-70.25,-17.75,0.00296240934791664,0.00171222393400967,0.00467463326640427,0.0887479985753695
-69.75,-17.75,0,0.00238577486791958,0.00238577486791958,0.126187714189291
-69.25,-17.75,0,0.01173949247847,0.01173949247847,0.70467480023702
-68.75,-17.75,0,0.0118752455649277,0.0118752455649277,0.871268826723099
-68.25,-17.75,0.000185042150648466,0.0101678720675409,0.0103529140974085,0.891177938381831
-67.75,-17.75,0.00740281973655025,0.0378397080426415,0.0452425273756186,0.83632922967275
-67.25,-17.75,0.00601330439870556,0.0145090059377253,0.0205223101501664,0.851203727722168
-66.75,-17.75,0.000250411483951514,0.000902299581017966,0.00115271106866809,0.905257930358251
-66.25,-17.75,0.00571634019725025,0.0106126995446781,0.0163290398816268,0.847346113125483
-65.75,-17.75,0.0382817727824052,0.0294912965968251,0.0677730690687895,0.798422412077586
-65.25,-17.75,0.00887628189908962,0.0198588793476423,0.0287351613243421,0.549815024932226
-64.75,-17.75,0.00251253654326623,0.00719298914385339,0.00970552562115093,0.198752475778262
-64.25,-17.75,0,0.00664987800021966,0.00664987800021966,0.0273806503042579
-63.75,-17.75,0,0.0116566827520728,0.0116566827520728,0.00202969767463704
-63.25,-17.75,0,0.268769628802935,0.268769628802935,0.0784816970427831
-62.75,-17.75,0,0.416172946492831,0.416172946492831,0.166029938558737
-62.25,-17.75,0,0.308530339598656,0.308530339598656,0.214889500538508
-61.75,-17.75,0,0.147162172943354,0.147162172943354,0.188992443184058
-61.25,-17.75,0,0.0310313245281577,0.0310313245281577,0.0953333412607511
-60.75,-17.75,0,0.0201089835725725,0.0201089835725725,0.028877622820437
-60.25,-17.75,0,0.0227677789827188,0.0227677789827188,0.0186799048135678
-59.75,-17.75,0,0.00148683794929336,0.00148683794929336,0.00111854531957457
-59.25,-17.75,0,0.00053964668380407,0.00053964668380407,0.00274118307667474
-58.75,-17.75,0,0.00142411635800575,0.00142411635800575,0.0198164356872439
-58.25,-17.75,0,0.00215426923047441,0.00215426923047441,0.0486763473600149
-57.75,-17.75,0.000627473865946134,0.00466042471428712,0.00528789864232143,0.0719994969666004
-57.25,-17.75,0,0.00396106066182256,0.00396106066182256,0.0245666333163778
-56.75,-17.75,0,0.0195528158297141,0.0195528158297141,0.243967955311139
-56.25,-17.75,0,0.00276253308014323,0.00276253308014323,0.33673040146629
-55.75,-17.75,0,0.00106855105259456,0.00106855105259456,0.343537622938553
-55.25,-17.75,0,0.0216371591513356,0.0216371591513356,0.658038135369619
